area_sqft,bedrooms,bathrooms,distance_city_km,age_years,location_score,price
690.3,2,1,1.6,39.8,10,2226682.0
1089.9,4,1,11.56,2.6,8,2867826.0
1283.6,1,3,0.69,1.9,6,3024390.0
1646.1,2,1,2.01,5.8,5,3523270.0
2274.5,2,3,1.9,26.6,1,4185929.0
1320.2,3,1,8.09,0.5,10,3324437.0
907.6,3,1,2.74,4.1,10,2579971.0
1540.8,1,2,4.73,8.3,10,3650358.0
1862.3,2,2,2.59,18.7,9,4209645.0
1437.8,5,2,4.01,5.3,6,3240783.0
1082.7,3,2,0.5,8.9,3,2478984.0
1735.3,3,2,2.34,6.2,10,4027650.0
1632.2,4,2,9.66,1.4,7,3518477.0
1040.9,1,1,5.87,20.1,4,2079531.0
1533.5,2,1,20.04,9.3,3,3067384.0
1749.0,2,2,7.75,25.1,7,3818673.0
1813.7,2,2,3.0,17.8,6,3646024.0
1376.7,3,2,5.64,0.9,4,3000157.0
1274.7,1,1,7.48,10.4,10,3127857.0
1829.5,2,2,1.57,70.4,8,3981927.0
976.4,5,2,0.5,5.5,2,2172610.0
1553.5,4,1,2.6,10.2,6,3302137.0
920.5,4,1,0.78,15.8,3,2109028.0
1772.9,2,3,1.62,3.4,8,3892145.0
1309.7,3,2,14.67,18.2,8,3053493.0
1844.0,4,1,9.39,16.2,1,3422509.0
1572.0,4,3,4.49,7.0,2,3276365.0
971.9,4,1,2.56,5.0,4,2246853.0
1898.6,4,3,1.53,37.7,1,3776163.0
1942.9,2,3,4.24,2.0,3,3717007.0
1708.8,1,2,3.81,8.5,4,3433495.0
1133.4,1,2,7.59,21.8,10,2963593.0
1292.9,3,3,13.16,2.4,3,2824389.0
1450.9,5,2,1.99,40.5,5,3105475.0
1153.7,1,1,1.16,11.2,10,2896227.0
1992.3,5,1,2.58,10.5,7,4447682.0
1450.5,1,3,2.88,8.3,8,3583072.0
500.0,1,3,0.5,30.3,8,1743603.0
1518.8,3,1,9.89,44.5,2,2753949.0
1278.1,4,1,25.0,7.2,1,2270715.0
1373.8,3,3,12.83,11.7,6,3097281.0
1271.0,1,1,9.85,5.7,1,2350784.0
1682.5,4,1,24.53,6.9,6,3554231.0
1791.9,4,3,11.92,0.4,7,3856873.0
1499.1,4,2,5.83,23.1,9,3747470.0
1281.2,5,1,0.91,52.3,10,3322772.0
1385.5,1,2,0.85,22.0,10,3508862.0
1406.9,2,2,0.5,11.0,1,2532095.0
1119.1,3,1,2.65,26.4,7,2849230.0
1602.6,5,2,8.27,29.3,4,3288803.0
1561.0,3,3,3.37,11.8,9,3918553.0
1939.2,2,1,2.28,41.5,4,3927908.0
1839.4,4,1,0.58,0.5,2,3506486.0
1160.0,2,2,0.5,0.2,1,2342977.0
1687.1,3,1,2.55,1.3,7,3958071.0
1067.2,2,1,0.53,0.9,7,2577702.0
1643.6,1,2,0.55,8.3,3,3506326.0
1219.2,2,2,2.52,42.3,5,2724652.0
1041.9,1,1,3.49,16.9,10,2905782.0
1498.0,2,1,1.03,16.2,7,3408601.0
500.0,1,3,5.77,7.3,8,1631625.0
787.2,1,3,2.71,11.4,9,2504909.0
1337.9,2,1,0.5,5.4,10,3488893.0
1428.9,5,1,5.07,10.9,10,3582395.0
1270.7,4,3,2.21,20.6,1,2618549.0
847.2,4,2,0.5,12.3,9,2478122.0
1113.7,4,1,14.78,8.1,6,2597377.0
1536.9,1,3,4.23,28.0,6,3467079.0
1603.6,4,3,3.25,5.1,7,3689216.0
1394.3,1,1,9.8,9.9,9,3140243.0
1804.9,5,1,13.8,57.4,7,3792270.0
1539.1,2,3,1.24,51.3,7,3494110.0
1138.4,2,1,8.31,0.1,3,2213234.0
1301.8,1,2,8.89,11.4,10,3035177.0
909.0,1,1,0.5,6.2,9,2350640.0
1362.2,5,3,6.22,5.2,4,3158052.0
1789.2,4,3,0.5,13.6,6,3987885.0
1639.9,5,1,4.52,8.9,7,3735572.0
1890.7,2,3,5.53,19.8,9,4155914.0
1294.0,2,2,2.29,0.4,10,3247511.0
1871.1,4,1,10.63,39.2,3,3585071.0
1332.3,2,1,8.06,12.6,2,2522683.0
1915.1,1,3,13.02,17.3,2,3398940.0
1392.4,2,2,1.89,13.9,2,2896597.0
1647.5,3,1,0.5,67.8,9,3837863.0
1916.3,4,3,8.34,64.4,8,4267274.0
1332.3,4,1,1.26,14.1,9,3466957.0
1476.4,4,2,3.15,17.3,9,3712028.0
1851.1,3,3,8.5,14.5,1,3440547.0
1353.4,5,1,1.22,5.6,10,3614262.0
937.7,1,3,1.87,3.2,10,2742047.0
2150.1,4,3,2.89,7.7,9,4912216.0
1235.6,2,2,1.59,17.2,1,2523709.0
1455.6,1,2,3.09,0.9,5,3195364.0
1804.6,2,1,0.5,10.8,4,3783242.0
1187.0,1,3,1.19,7.9,8,3113932.0
1047.2,1,3,8.94,11.2,5,2337221.0
1488.8,2,3,2.67,29.5,9,3578393.0
772.4,2,1,5.06,0.7,1,1594700.0
1299.2,1,2,1.32,21.6,8,3075705.0
1485.8,4,2,5.25,16.5,6,3392449.0
1305.5,2,3,25.0,3.4,1,2368128.0
859.8,3,1,4.52,19.9,2,1497703.0
1958.0,3,3,4.95,10.3,4,4076736.0
1436.2,1,2,0.59,9.8,5,2924711.0
1900.9,5,3,2.58,9.9,1,3669293.0
1309.0,1,3,9.86,44.7,10,3307843.0
1092.0,1,3,8.99,43.3,7,2655326.0
1494.2,4,2,3.69,36.7,4,3303749.0
1324.5,4,1,11.69,32.7,1,2255039.0
987.8,5,3,0.77,0.6,6,2648542.0
1914.4,5,2,5.37,7.7,9,4399757.0
1182.2,5,3,1.43,33.8,9,3292711.0
755.9,5,1,5.19,21.1,4,2023131.0
1864.9,5,3,0.5,9.2,7,4124367.0
1223.5,1,1,14.38,22.3,10,2993514.0
1187.3,1,2,7.72,3.5,1,2307871.0
782.1,3,1,1.12,13.7,10,2375628.0
2009.3,3,1,5.07,11.4,9,4684364.0
948.7,2,2,7.12,12.8,1,1768467.0
1420.5,1,1,1.18,19.2,9,3341145.0
1719.4,5,1,0.5,44.9,6,3687974.0
1547.6,2,2,2.17,4.6,10,3789456.0
1379.1,4,1,0.73,21.3,7,2906822.0
804.4,1,1,4.17,15.5,4,1740995.0
1116.6,3,3,2.76,17.8,9,3111314.0
1465.7,1,1,3.1,8.4,6,2995909.0
1124.5,1,1,3.91,43.4,6,2302290.0
1471.2,1,1,20.1,9.8,10,3567344.0
1638.6,1,2,7.87,1.9,6,3621433.0
1736.9,4,1,4.96,17.1,4,3411000.0
970.8,3,2,2.26,2.1,7,2717041.0
2168.8,1,2,0.5,5.8,2,4219440.0
1668.6,4,1,0.62,3.9,2,3490777.0
1399.4,2,1,6.56,11.6,6,2953566.0
1781.3,1,1,2.3,6.4,9,4195704.0
2227.9,4,1,2.04,2.6,3,4393285.0
896.4,5,1,10.99,23.5,7,2288955.0
1321.2,2,1,3.31,9.5,9,3271893.0
567.5,3,1,11.49,9.1,9,1792133.0
1467.4,1,2,10.89,32.6,3,2656219.0
1527.9,1,3,0.5,11.6,1,2967751.0
1386.3,4,2,14.54,18.6,2,2700277.0
1170.9,3,1,0.5,6.0,8,2874010.0
682.7,5,3,16.55,12.4,7,2150925.0
1530.7,2,3,3.01,19.4,1,3220702.0
1909.4,3,1,7.15,5.3,3,3634392.0
1193.1,1,1,6.12,17.5,8,2832552.0
1554.0,4,2,3.65,12.6,7,3522019.0
851.1,5,3,4.83,8.5,5,2470637.0
1560.0,4,3,14.97,18.7,3,3233341.0
1262.3,2,1,13.11,5.7,7,2972728.0
1133.2,3,1,5.31,18.8,5,2668393.0
1133.9,4,3,5.36,12.0,1,2306164.0
1262.2,4,3,1.42,4.2,5,2926608.0
1533.9,1,1,8.82,16.6,3,3136281.0
940.7,4,1,5.01,32.4,2,2035219.0
1261.0,5,1,8.75,5.6,3,2554990.0
1385.5,3,2,5.36,25.1,10,3370826.0
1015.3,2,2,1.78,6.1,4,2232158.0
2028.8,4,1,1.05,25.8,1,4021944.0
1101.3,5,2,0.5,0.8,4,2788839.0
1165.7,2,3,4.41,0.1,9,3260044.0
1057.6,5,3,1.67,1.8,1,2177517.0
2029.5,4,1,4.98,31.1,7,4370302.0
1593.5,4,3,0.5,11.4,8,3787245.0
1072.2,3,3,2.36,13.5,9,2869203.0
1787.2,1,3,1.51,27.7,7,4020076.0
1470.2,5,3,2.31,0.8,9,3708131.0
1490.0,1,3,0.5,7.3,10,3856832.0
1279.4,1,2,6.44,15.5,3,2487066.0
1137.7,2,2,0.62,7.8,1,2348540.0
1518.2,2,1,0.5,0.5,2,2959746.0
1209.2,5,3,14.62,15.8,10,3002267.0
2035.9,1,2,1.07,7.4,1,3694348.0
955.7,3,2,8.8,0.3,2,1982931.0
1937.7,1,2,16.69,2.8,9,4467624.0
1361.0,2,3,3.82,3.7,5,2940946.0
1504.7,1,2,3.73,10.7,4,3056972.0
1691.6,4,1,2.29,3.1,2,3423489.0
1179.4,4,1,2.77,6.7,3,2448284.0
1702.5,3,3,3.29,20.8,9,3944052.0
500.0,5,1,0.82,24.7,3,1372883.0
1148.0,1,2,2.27,23.8,8,2749396.0
1076.6,4,3,8.47,17.8,1,1942633.0
961.3,5,1,1.01,11.7,5,2306427.0
1324.8,4,3,6.54,12.0,2,2787726.0
1535.0,5,2,5.27,46.0,4,3330193.0
1645.9,5,1,0.5,31.5,2,3500848.0
1484.3,4,2,0.5,15.7,3,3299203.0
1167.0,2,1,2.17,9.5,5,2486926.0
1529.2,5,3,5.89,19.6,2,3033711.0
1443.5,1,1,2.01,1.0,9,3336954.0
1727.6,4,1,5.51,43.4,8,3861996.0
1671.9,2,1,5.47,11.9,5,3383325.0
1410.7,4,3,8.21,10.5,1,2747437.0
1086.0,3,1,0.52,5.2,5,2438603.0
1171.5,1,2,4.3,0.1,4,2577608.0
1207.6,3,3,0.5,0.9,9,3084400.0
1289.7,5,3,0.97,4.6,2,2665571.0
1493.8,5,2,1.97,11.7,7,3596969.0
1650.3,3,3,6.14,1.3,2,3357684.0
1382.1,3,1,18.22,53.7,3,2659015.0
1405.6,5,3,2.1,7.9,3,3157090.0
1450.2,2,2,3.68,5.7,10,3666432.0
1219.4,1,3,1.5,11.2,8,3224512.0
1076.1,4,2,5.63,1.0,2,2340274.0
785.6,3,3,2.28,28.5,1,1843408.0
1156.7,1,2,3.29,9.3,6,2646080.0
1565.6,4,3,4.19,2.9,6,3708645.0
1154.0,4,1,5.8,2.6,1,2434505.0
1316.8,3,2,0.5,6.7,5,2975680.0
1563.3,2,2,4.05,12.8,9,3588763.0
1582.2,2,3,2.82,8.1,10,3791376.0
1022.2,1,3,0.72,13.6,10,2890890.0
1749.0,1,3,1.17,18.3,5,3541801.0
1794.6,5,1,10.77,20.7,7,3893025.0
1004.6,2,3,10.27,7.7,6,2532311.0
1111.7,1,2,0.5,18.9,10,3048953.0
1816.9,5,3,5.85,2.3,4,3559902.0
1348.6,4,1,4.04,10.8,2,2552574.0
623.1,1,3,14.05,1.1,10,2266562.0
910.1,5,3,11.93,4.2,5,2401138.0
1312.7,2,2,4.33,13.1,10,3236767.0
992.9,4,3,0.75,20.2,9,2645885.0
1255.3,1,1,3.08,1.5,3,2373445.0
1411.3,2,3,6.46,3.5,3,2941776.0
1911.8,4,3,15.16,72.2,7,4339834.0
1298.3,3,2,2.26,6.2,10,3593259.0
1775.4,2,3,7.68,5.0,2,3245958.0
1900.1,3,2,5.75,1.3,8,4193453.0
1902.0,1,2,0.5,17.8,7,4020077.0
1499.7,5,3,4.08,10.6,8,3655511.0
712.8,1,2,1.01,2.6,10,2093316.0
1561.3,2,2,5.75,15.0,6,3312185.0
1766.9,3,3,4.71,11.2,5,3648468.0
1371.6,3,3,18.07,12.5,4,2939897.0
2010.6,4,1,13.7,79.0,8,4236194.0
1700.9,1,1,0.5,0.4,2,3252303.0
1598.9,1,2,0.5,37.0,6,3525629.0
1780.2,2,2,7.33,27.7,10,4301133.0
1516.7,3,3,5.79,8.1,6,3639362.0
527.5,2,1,8.07,31.9,5,1408639.0
1225.3,2,1,1.55,15.7,2,2424883.0
1819.0,3,3,9.46,33.0,5,3941669.0
1117.3,2,3,2.92,13.5,3,2518043.0
1321.8,3,3,1.52,3.7,7,3295228.0
1034.3,2,3,0.5,12.9,7,2457451.0
2024.4,5,1,10.25,3.0,8,4620058.0
1988.5,2,3,3.83,2.3,10,4620073.0
1090.6,2,3,18.52,15.9,9,2663521.0
1451.6,5,1,6.27,44.2,1,2710104.0
1161.8,1,3,0.5,13.3,4,2630822.0
1615.2,3,1,4.44,23.8,6,3185841.0
1578.4,4,1,0.5,2.8,7,3643397.0
1684.1,5,3,4.08,15.9,5,3616137.0
1516.2,1,3,2.16,19.8,6,3235560.0
2427.4,2,2,5.15,0.6,1,4454649.0
1040.2,1,2,3.9,1.5,5,2162689.0
801.3,5,1,1.51,22.8,2,1925905.0
1262.4,2,1,0.89,8.7,2,2273510.0
851.2,1,2,2.59,7.8,1,1671370.0
877.6,4,1,21.65,38.0,10,2360282.0
1049.5,3,2,2.86,72.4,9,2974315.0
1077.2,3,3,6.91,21.7,4,2391656.0
1065.9,5,3,0.5,23.6,4,2301147.0
1581.4,2,3,2.38,3.5,9,3839801.0
1222.8,2,1,4.34,3.2,5,2540620.0
1337.2,3,3,6.96,59.2,4,2929619.0
1713.0,1,1,3.76,17.8,7,3752525.0
1131.8,2,3,3.62,17.4,5,2746199.0
1307.4,4,1,7.22,5.1,8,3178334.0
1528.0,4,1,1.88,32.6,3,3231112.0
720.5,2,2,0.5,0.7,8,2156797.0
565.3,2,2,2.13,4.8,6,1572472.0
1521.1,3,2,0.87,3.0,9,3839948.0
1572.2,5,1,16.9,18.6,6,3286877.0
2122.5,3,2,4.31,18.8,4,4258332.0
1455.3,5,2,2.96,11.5,2,2930049.0
1686.9,4,2,12.16,0.1,3,3502784.0
1331.6,5,1,11.53,31.0,7,2984306.0
1504.0,3,1,2.69,46.7,10,3593854.0
1983.5,2,2,10.39,3.4,5,4035628.0
656.6,5,2,0.5,27.7,7,2227844.0
1544.8,3,1,10.85,54.3,7,3303153.0
2147.5,4,1,1.86,5.9,6,4502145.0
1498.7,5,2,4.16,3.1,2,2908718.0
1977.7,4,2,1.57,56.9,5,4016906.0
1179.8,4,2,20.93,0.9,10,3136768.0
1388.8,1,1,0.5,4.8,6,3093518.0
1411.7,5,2,2.96,20.3,8,3454906.0
623.8,3,1,4.85,14.4,1,1468576.0
991.1,5,3,4.78,17.3,10,2687340.0
1016.1,5,2,6.71,18.5,7,2887380.0
1687.7,4,3,6.44,17.4,5,3772989.0
1705.3,4,1,7.88,6.3,7,3736802.0
1513.4,4,3,1.33,5.6,3,3268498.0
1688.4,4,2,2.31,8.4,4,3485281.0
1342.5,3,3,2.41,24.7,2,2771676.0
1820.7,2,3,15.6,41.8,6,4051505.0
1403.1,1,3,2.63,9.1,5,2959656.0
1420.3,4,1,1.25,1.3,1,2783229.0
1307.0,4,2,5.0,41.8,1,2444191.0
1639.6,1,1,2.79,1.3,8,3598272.0
1252.6,4,3,1.44,2.6,8,3154708.0
1741.8,2,3,6.28,30.3,6,3583263.0
1003.7,5,1,1.07,12.0,9,2787158.0
1015.4,1,1,5.02,6.5,1,1888689.0
1640.6,3,3,2.82,40.1,10,3916258.0
1369.0,1,2,1.92,48.5,8,2900817.0
1241.1,2,1,14.59,6.0,2,2348495.0
1711.5,3,3,1.96,30.4,8,3933429.0
1187.5,5,3,2.13,17.0,3,2876150.0
1329.9,4,2,10.23,4.8,6,3036223.0
1889.7,1,3,0.69,42.6,7,4211195.0
1938.7,3,1,0.57,1.0,3,3850269.0
1950.3,1,3,1.66,5.7,2,3930774.0
1301.3,5,3,4.48,7.6,1,2537788.0
1830.7,1,3,2.42,17.6,5,3860957.0
1067.9,3,3,4.69,0.6,1,2247980.0
1082.6,2,2,0.87,33.1,1,2204624.0
577.3,3,1,1.52,16.1,5,1844195.0
1985.5,1,3,4.16,4.8,3,3819492.0
1097.6,5,1,1.22,16.1,10,3238055.0
1355.7,4,2,2.75,11.5,3,3005833.0
1081.4,4,1,4.25,6.1,7,2690552.0
1643.3,5,2,18.18,0.4,3,3565906.0
1268.5,1,1,0.5,12.0,2,2487019.0
943.3,5,1,3.08,1.3,3,2144664.0
1554.6,1,3,2.52,24.9,4,3202118.0
898.2,3,1,8.69,1.4,9,2306014.0
1106.9,2,3,11.53,8.4,2,2297061.0
662.6,1,3,11.88,8.6,6,1791721.0
901.6,4,1,2.35,12.2,5,2188164.0
1462.5,4,3,1.82,0.6,6,3606117.0
712.4,2,1,2.98,3.4,5,1717876.0
881.6,1,3,2.11,3.3,6,1997261.0
1399.2,2,3,6.34,13.7,4,3165689.0
1209.7,3,2,1.2,4.6,8,3171010.0
2097.2,2,2,5.37,2.3,9,4706165.0
2041.9,3,1,13.09,0.3,10,4545579.0
1096.2,4,3,1.64,27.5,7,2837922.0
1595.0,3,2,5.65,53.4,1,2837013.0
1662.2,1,2,0.77,18.2,5,3473739.0
1190.9,1,2,0.65,8.0,7,2740626.0
876.6,1,3,0.61,2.0,5,2178152.0
1395.7,1,1,0.75,9.7,5,3108041.0
1339.5,5,3,1.22,9.2,5,3006599.0
1247.5,3,3,4.14,8.2,5,2914466.0
1554.8,1,2,7.28,7.1,5,3252220.0
1137.2,2,3,0.68,10.3,1,2370676.0
996.8,2,3,10.2,1.1,6,2353843.0
1438.2,5,2,9.25,0.6,6,3367873.0
1535.1,3,2,6.5,1.0,8,3482592.0
988.2,3,3,2.78,3.3,5,2183118.0
1724.8,3,2,0.5,4.9,2,3285032.0
780.3,5,1,6.64,2.8,7,2108953.0
1197.7,3,1,10.56,4.4,1,2070212.0
1309.7,3,1,2.04,3.1,5,3093048.0
1177.3,1,1,6.33,2.5,5,2516788.0
1202.2,3,1,0.5,5.2,3,2683756.0
2054.9,1,2,6.18,7.6,2,3960821.0
1102.2,1,2,0.5,20.5,4,2410840.0
2254.4,3,1,4.42,46.7,7,5124865.0
1553.0,2,1,4.55,37.7,10,4023637.0
1432.2,4,1,1.8,9.7,3,3156640.0
1566.7,2,2,0.5,9.3,6,3375945.0
2285.5,3,2,14.91,2.0,7,4952366.0
1052.2,3,3,3.83,53.5,2,1945468.0
1007.9,2,3,4.33,21.4,3,2320598.0
1135.8,3,3,4.77,28.2,9,2648651.0
1411.3,1,3,11.08,4.0,1,2587659.0
796.0,5,2,0.5,7.7,8,2559304.0
1407.8,3,2,11.19,1.6,1,2723321.0
1992.7,3,2,1.37,42.4,3,3781844.0
1453.0,2,2,0.5,5.0,6,3305435.0
1297.6,1,1,5.35,13.6,8,3054623.0
1183.6,2,3,18.86,2.5,7,2797850.0
1714.5,2,2,0.5,24.4,3,3413638.0
1111.0,3,2,2.78,3.1,6,2763892.0
2046.2,1,3,3.77,24.9,1,3937008.0
2076.7,3,2,1.45,7.7,8,4581438.0
1489.9,3,1,20.34,12.9,9,3644971.0
1396.0,3,2,5.12,4.7,9,3394627.0
1760.7,3,3,9.3,32.2,4,3532019.0
1783.2,5,1,2.69,21.4,4,3888579.0
1117.9,4,1,2.18,6.6,7,2938307.0
1215.7,1,3,4.03,13.2,7,2781112.0
937.2,5,3,2.86,2.1,6,2381610.0
1543.2,4,1,6.28,2.6,7,3712219.0
1633.3,4,2,1.54,11.4,1,3197877.0
927.5,4,3,2.99,15.3,9,2663562.0
1240.7,5,1,11.28,12.2,6,2837827.0
928.5,1,3,7.06,12.3,8,2559891.0
1085.4,2,2,0.92,20.3,5,2757509.0
1592.9,4,2,10.9,34.9,7,3565083.0
1143.3,2,1,4.45,7.4,3,2632513.0
1294.7,2,2,5.69,11.5,10,3196079.0
830.4,3,2,1.74,33.5,1,1655092.0
1465.4,2,2,2.91,9.4,7,3415483.0
1384.5,3,3,8.22,8.8,5,2940180.0
1144.9,1,1,2.01,21.8,1,2217732.0
1333.8,1,1,0.9,31.5,9,3152363.0
1463.1,3,1,2.38,20.1,9,3331193.0
1114.8,1,2,0.5,1.6,6,2426306.0
883.3,4,3,6.33,9.4,9,2515357.0
2032.0,1,1,0.8,3.6,7,4378092.0
1178.4,3,3,1.68,5.7,8,2851714.0
1366.1,4,1,10.65,9.5,2,2716786.0
1753.8,2,2,3.89,3.8,2,3418884.0
2635.2,2,1,1.94,10.9,4,5130461.0
964.4,2,1,3.97,15.5,1,1725105.0
1557.4,3,2,1.23,31.2,8,3671650.0
1152.4,2,2,0.5,3.6,5,2638558.0
1211.4,1,1,4.63,5.6,7,2898009.0
1147.9,2,3,6.26,7.8,2,2157809.0
1006.0,5,2,10.59,3.8,5,2417916.0
1385.5,5,1,7.39,6.1,9,3276483.0
883.9,2,2,13.06,32.2,9,2335321.0
1731.4,2,3,21.33,2.2,2,3171045.0
1419.3,5,1,6.83,8.8,2,2750534.0
1547.9,2,1,10.12,5.6,5,3209433.0
1236.8,4,3,5.6,1.2,3,2598755.0
1271.5,5,3,0.94,1.5,1,2843168.0
1500.6,3,1,1.0,23.0,1,3033339.0
992.6,5,3,0.58,28.7,5,2601186.0
1274.7,1,3,14.32,20.3,3,2620561.0
1099.1,4,1,5.59,11.6,9,2892038.0
1088.3,3,2,7.8,22.2,3,2433361.0
661.6,2,3,2.01,2.5,3,1551412.0
1868.8,1,2,3.08,22.7,3,3891393.0
1159.7,1,2,0.5,8.3,1,2145176.0
1807.2,4,2,10.99,20.8,3,3463440.0
1774.1,3,3,9.59,3.9,5,3569714.0
949.9,1,1,7.68,26.8,8,2201480.0
1019.1,3,1,0.5,12.6,7,2399338.0
2296.2,3,1,0.96,0.1,4,4648381.0
2012.8,1,1,2.03,11.0,4,4085773.0
1389.0,3,1,1.53,5.6,4,2971949.0
1490.1,4,1,9.12,0.9,8,3311003.0
1179.2,1,2,1.08,8.9,8,2846488.0
1551.3,4,2,3.8,5.6,2,3222554.0
1149.0,4,2,4.24,3.4,7,2803696.0
688.7,3,3,2.77,6.4,5,1746504.0
937.5,3,3,1.38,3.0,2,1870259.0
1407.4,1,3,16.13,5.3,3,2725689.0
1004.1,2,1,2.67,1.8,7,2397951.0
1376.5,1,2,6.5,1.3,6,2999794.0
1023.9,4,3,1.02,36.1,6,2639686.0
1126.2,3,2,8.65,35.0,7,2650235.0
1698.6,4,1,1.22,26.4,6,3755242.0
1486.6,5,2,5.62,3.9,2,3089396.0
1396.6,5,1,3.53,19.4,8,3232380.0
1707.6,4,3,0.79,13.4,7,4164023.0
1568.2,2,1,0.5,0.8,6,3373538.0
1906.3,2,1,13.35,34.5,5,3867124.0
1239.0,1,2,0.67,80.0,6,2622144.0
1249.6,1,1,6.1,18.5,3,2472713.0
944.6,1,3,5.29,3.9,2,1932854.0
1249.9,3,3,2.09,12.1,9,3416581.0
1737.7,2,1,1.03,1.7,1,3270466.0
1855.0,4,2,0.98,5.3,2,3877491.0
1736.1,5,3,4.4,18.9,10,4265911.0
772.0,2,3,3.96,5.4,10,2604399.0
1779.1,2,1,10.43,2.4,1,3054704.0
756.5,2,1,5.11,0.1,8,2155880.0
1714.3,1,3,8.55,12.7,4,3124353.0
1271.3,3,1,0.5,51.9,6,2904662.0
1645.9,4,1,5.56,9.9,5,3625356.0
933.6,1,3,1.33,3.6,8,2668952.0
1809.9,3,2,1.46,9.3,10,4386324.0
887.3,2,2,6.38,13.8,7,2215724.0
1166.0,3,3,7.89,24.2,1,2334129.0
1050.7,1,1,2.32,9.0,8,2910247.0
786.0,2,3,7.81,2.8,4,1844908.0
1433.1,1,3,2.93,3.1,7,3388969.0
2032.1,4,1,9.75,34.5,3,3907438.0
2333.4,2,2,0.5,4.0,2,4639423.0
1434.0,3,2,0.5,19.5,1,2937171.0
1790.8,1,1,7.49,4.7,10,3996287.0
1481.2,5,3,4.89,19.1,5,3410131.0
1574.6,3,1,4.09,1.2,3,3274120.0
1280.2,3,3,4.76,3.5,3,2794007.0
1468.3,2,1,13.31,7.9,8,3313846.0
1588.1,3,1,5.33,10.9,1,3142359.0
1197.5,1,2,5.21,6.5,2,2220943.0
1372.9,5,2,7.12,12.8,1,2716316.0
1379.5,4,1,10.07,5.9,7,3190203.0
1689.2,5,1,1.52,17.0,4,3725358.0
1026.9,1,2,4.8,10.7,3,1999115.0
1382.0,2,3,4.39,18.3,3,2858462.0
2069.2,1,2,0.72,8.5,10,4637647.0
1807.4,3,3,3.67,31.4,3,3646335.0
1872.2,2,2,0.5,7.2,2,3724063.0
1408.6,4,2,1.02,5.5,5,3033088.0
1512.3,4,3,12.21,12.2,1,3079412.0
1750.8,1,1,0.63,10.7,5,3690445.0
1946.1,3,2,4.32,11.0,10,4391449.0
716.9,4,2,1.95,23.9,8,2125935.0
939.6,5,2,4.05,13.3,7,2682402.0
1858.3,2,1,1.34,32.5,3,3699890.0
1303.1,5,2,2.94,14.5,9,3235155.0
1164.9,4,1,10.1,0.3,10,2972986.0
961.0,4,2,2.36,30.6,7,2575363.0
1205.7,1,3,2.18,27.5,1,2397391.0
909.2,1,2,2.95,0.8,6,2251666.0
2131.9,2,2,0.53,2.0,4,4294506.0
1392.1,1,1,2.45,12.2,6,3134099.0
1379.7,3,1,0.5,0.7,3,2860948.0
1605.8,2,1,3.5,7.9,5,3263150.0
1736.8,3,3,9.42,55.6,3,3619401.0
1731.1,1,3,4.02,2.8,7,3854397.0
1775.8,2,1,4.68,3.5,5,3568847.0
1179.2,4,3,0.5,16.9,4,2739044.0
1295.7,5,1,9.81,0.7,10,3351963.0
1669.2,4,3,2.43,25.8,7,3772599.0
1215.4,3,1,18.42,3.3,7,2833813.0
1398.2,4,1,0.64,11.4,10,3476961.0
1539.6,4,3,14.47,4.3,9,3801566.0
1674.8,5,2,5.03,16.1,3,3451767.0
777.8,5,1,0.5,13.3,10,2326672.0
1650.2,4,1,17.82,43.9,8,3649118.0
1318.2,5,2,0.5,8.8,7,3188904.0
1647.6,4,1,6.56,31.2,9,3473068.0
1671.9,2,1,11.02,12.9,2,3131163.0
1962.8,4,3,0.97,36.9,6,4397558.0
1873.7,1,2,2.1,5.2,5,3850583.0
1871.3,5,1,4.12,12.0,3,3870978.0
1905.3,5,1,5.69,7.4,7,4197559.0
1502.0,3,2,10.27,1.0,5,3157228.0
1411.3,3,2,7.16,12.8,6,3056174.0
1705.5,1,3,2.26,23.7,4,3326623.0
1656.2,5,3,8.62,12.2,7,3901837.0
1291.8,5,3,16.92,4.9,7,3193932.0
1541.7,3,1,1.29,4.6,5,3306488.0
1387.7,3,2,0.5,4.1,7,3060761.0
1101.1,4,3,2.78,58.4,7,2803785.0
1851.7,5,2,10.66,7.6,10,4262876.0
1419.3,5,1,0.81,5.7,8,3509440.0
2117.0,4,1,10.85,8.1,1,3772645.0
831.1,5,2,24.28,1.8,4,1965972.0
1205.1,1,2,0.5,3.3,1,2330216.0
1411.4,3,3,3.42,10.7,3,2659448.0
1798.1,3,2,1.99,24.1,8,4261041.0
1539.8,3,3,2.5,31.4,7,3489750.0
1508.7,2,2,3.0,30.1,3,2995070.0
1005.5,1,2,6.73,43.4,4,2174155.0
995.1,1,2,4.47,2.0,2,1975628.0
1512.9,4,1,16.25,0.6,2,2990245.0
922.6,2,1,2.02,1.7,5,2029900.0
1213.8,5,1,3.9,13.8,2,2495986.0
1575.3,1,3,8.39,12.2,7,3237449.0
1056.2,2,3,2.33,16.7,1,2065341.0
1961.9,2,1,3.13,7.0,9,4546334.0
1828.4,1,1,5.78,7.5,10,3966618.0
850.0,4,2,9.86,11.8,1,1670629.0
1073.7,2,2,2.69,1.2,1,1847971.0
600.0,3,3,3.8,24.1,9,2007890.0
1126.1,2,3,18.47,38.4,7,2683662.0
1668.2,5,2,0.5,7.3,10,4210695.0
1255.1,1,3,2.97,20.2,4,2590031.0
